"","call","put","strike","Share","symbol","trade_date","ex_date","libor_rate","volatility","t","new_libor"
"214",18.8,19.625,160,166.880004882812,"JNJ",2021-07-20,2023-01-20,0.032972,18.678,2.17857142857143,0.04608
"215",18.4,20.054,160,168.449996948242,"JNJ",2021-07-21,2023-01-20,0.032972,19.542,2.17460317460317,0.0460877777777778
"216",19.47,20.066,160,169.490005493164,"JNJ",2021-07-22,2023-01-20,0.032972,19.439,2.17063492063492,0.0460955555555556
"217",20.1,19.166,160,169.979995727539,"JNJ",2021-07-23,2023-01-20,0.032972,19.808,2.16666666666667,0.0461033333333333
"218",19.76,19.513,160,171.869995117188,"JNJ",2021-07-26,2023-01-20,0.032972,19.127,2.1547619047619,0.0461266666666667
"219",20.65,19.376,160,171.869995117188,"JNJ",2021-07-27,2023-01-20,0.032972,19.352,2.15079365079365,0.0461344444444444
"220",21.2,19.725,160,172.660003662109,"JNJ",2021-07-28,2023-01-20,0.032972,19.945,2.1468253968254,0.0461422222222222
"221",20.25,19.321,160,172.179992675781,"JNJ",2021-07-29,2023-01-20,0.032972,18.985,2.14285714285714,0.04615
"222",NA,19.91,160,172.179992675781,"JNJ",2021-07-30,2023-01-20,0.032972,18.971,2.13888888888889,0.0461577777777778
"223",20.6,20.038,160,172.270004272461,"JNJ",2021-08-02,2023-01-20,0.032972,20.295,2.12698412698413,0.0461811111111111
"224",21.75,20.54,160,172.270004272461,"JNJ",2021-08-03,2023-01-20,0.032972,19.735,2.12301587301587,0.0461888888888889
"225",22.2,20.961,160,174.389999389648,"JNJ",2021-08-04,2023-01-20,0.032972,20.299,2.11904761904762,0.0461966666666667
"226",22.3,20.356,160,173.360000610352,"JNJ",2021-08-05,2023-01-20,0.032972,20.291,2.11507936507937,0.0462044444444444
"227",21.4,20.192,160,173.690002441406,"JNJ",2021-08-06,2023-01-20,0.032972,20.462,2.11111111111111,0.0462122222222222
"228",21.7,20.411,160,173.710006713867,"JNJ",2021-08-09,2023-01-20,0.032972,19.82,2.09920634920635,0.0462355555555556
"229",21.9,21.051,160,173.710006713867,"JNJ",2021-08-10,2023-01-20,0.032972,20.062,2.0952380952381,0.0462433333333333
"230",NA,20.938,160,173.770004272461,"JNJ",2021-08-11,2023-01-20,0.032972,19.655,2.09126984126984,0.0462511111111111
"231",22.82,20.793,160,173.800003051758,"JNJ",2021-08-12,2023-01-20,0.032972,20.526,2.08730158730159,0.0462588888888889
"232",23.35,20.385,160,175.199996948242,"JNJ",2021-08-13,2023-01-20,0.032972,20.026,2.08333333333333,0.0462666666666667
"233",24.8,20.718,160,177.839996337891,"JNJ",2021-08-16,2023-01-20,0.032972,20.85,2.07142857142857,0.04629
"234",25.4,21.765,160,177.839996337891,"JNJ",2021-08-17,2023-01-20,0.032972,21.058,2.06746031746032,0.0462977777777778
"235",24.46,21.103,160,179.470001220703,"JNJ",2021-08-18,2023-01-20,0.032972,21.223,2.06349206349206,0.0463055555555556
"236",25.37,21.194,160,177.190002441406,"JNJ",2021-08-19,2023-01-20,0.032972,21.199,2.05952380952381,0.0463133333333333
"237",25.88,21.548,160,178.570007324219,"JNJ",2021-08-20,2023-01-20,0.032972,19.852,2.05555555555556,0.0463211111111111
"238",25.4,20.617,160,177.610000610352,"JNJ",2021-08-23,2023-01-20,0.032972,20.72,2.04365079365079,0.0463444444444444
"239",23.5,20.624,160,177.610000610352,"JNJ",2021-08-24,2023-01-20,0.032972,21.227,2.03968253968254,0.0463522222222222
"240",22.65,20.185,160,175.389999389648,"JNJ",2021-08-25,2023-01-20,0.032972,20.422,2.03571428571429,0.04636
"241",NA,19.85,160,174.229995727539,"JNJ",2021-08-26,2023-01-20,0.032972,20.227,2.03174603174603,0.0463677777777778
"242",21.48,19.897,160,173.300003051758,"JNJ",2021-08-27,2023-01-20,0.032972,20.356,2.02777777777778,0.0463755555555556
"243",21.7,20.328,160,173.660003662109,"JNJ",2021-08-30,2023-01-20,0.032972,19.728,2.01587301587302,0.0463988888888889
"244",NA,20.332,160,173.660003662109,"JNJ",2021-08-31,2023-01-20,0.032972,19.448,2.01190476190476,0.0464066666666667
"245",20.92,19.565,160,173.130004882812,"JNJ",2021-09-01,2023-01-20,0.032972,20.536,2.00793650793651,0.0464144444444444
"246",22.05,19.908,160,173.740005493164,"JNJ",2021-09-02,2023-01-20,0.032972,19.693,2.00396825396825,0.0464222222222222
"247",22.2,19.899,160,174.929992675781,"JNJ",2021-09-03,2023-01-20,0.032972,19.658,2,0.04643
"248",20.27,20.245,160,172.320007324219,"JNJ",2021-09-07,2023-01-20,0.032972,19.767,1.98412698412698,0.0465022904761905
"249",20.3,19.852,160,172.320007324219,"JNJ",2021-09-08,2023-01-20,0.032972,19.993,1.98015873015873,0.0465203630952381
"250",17.72,19.223,160,171.899993896484,"JNJ",2021-09-09,2023-01-20,0.032972,20.233,1.97619047619048,0.0465384357142857
"251",17.6,19.032,160,168.070007324219,"JNJ",2021-09-10,2023-01-20,0.032972,20.4,1.97222222222222,0.0465565083333333
"252",16.5,20.249,160,165.800003051758,"JNJ",2021-09-13,2023-01-20,0.032972,20.209,1.96031746031746,0.0466107261904762
"253",15.95,20.129,160,165.800003051758,"JNJ",2021-09-14,2023-01-20,0.032972,20.858,1.95634920634921,0.0466287988095238
"254",16.5,20.357,160,164.800003051758,"JNJ",2021-09-15,2023-01-20,0.032972,20.104,1.95238095238095,0.0466468714285714
"255",16.23,20.18,160,165.419998168945,"JNJ",2021-09-16,2023-01-20,0.032972,20.295,1.9484126984127,0.046664944047619
"256",15.5,20.439,160,165.220001220703,"JNJ",2021-09-17,2023-01-20,0.032972,19.789,1.94444444444444,0.0466830166666667
"257",15.35,21.267,160,163.809997558594,"JNJ",2021-09-20,2023-01-20,0.032972,21.491,1.93253968253968,0.0467372345238095
"258",16.55,21.654,160,163.809997558594,"JNJ",2021-09-21,2023-01-20,0.032972,21.308,1.92857142857143,0.0467553071428571
"259",15.95,21.185,160,164.529998779297,"JNJ",2021-09-22,2023-01-20,0.032972,20.931,1.92460317460317,0.0467733797619048
"260",16.35,20.91,160,163.929992675781,"JNJ",2021-09-23,2023-01-20,0.032972,21.097,1.92063492063492,0.0467914523809524
"261",15.85,20.814,160,164.860000610352,"JNJ",2021-09-24,2023-01-20,0.032972,20.809,1.91666666666667,0.046809525
"262",15.25,20.793,160,163.169998168945,"JNJ",2021-09-27,2023-01-20,0.032972,21.013,1.9047619047619,0.0468637428571429
"263",15.42,20.852,160,163.169998168945,"JNJ",2021-09-28,2023-01-20,0.032972,20.767,1.90079365079365,0.0468818154761905
"264",15.55,21.022,160,162.809997558594,"JNJ",2021-09-29,2023-01-20,0.032972,20.77,1.8968253968254,0.0468998880952381
"265",14.54,20.697,160,164.020004272461,"JNJ",2021-09-30,2023-01-20,0.032972,20.672,1.89285714285714,0.0469179607142857
"266",13.96,21.3,160,161.5,"JNJ",2021-10-01,2023-01-20,0.032972,20.59,1.88888888888889,0.0469360333333333
"267",12.74,20.504,160,159.220001220703,"JNJ",2021-10-04,2023-01-20,0.032972,20.875,1.87698412698413,0.0469902511904762
"268",13.22,20.486,160,159.220001220703,"JNJ",2021-10-05,2023-01-20,0.032972,20.179,1.87301587301587,0.0470083238095238
"269",12.9,20.71,160,159.580001831055,"JNJ",2021-10-06,2023-01-20,0.032972,20.601,1.86904761904762,0.0470263964285714
"270",NA,20.258,160,159.910003662109,"JNJ",2021-10-07,2023-01-20,0.032972,20.069,1.86507936507937,0.047044469047619
"271",13.68,20.135,160,161.339996337891,"JNJ",2021-10-08,2023-01-20,0.032972,20.363,1.86111111111111,0.0470625416666667
"272",12.95,19.908,160,160.25,"JNJ",2021-10-11,2023-01-20,0.032972,20.044,1.84920634920635,0.0471167595238095
"273",11.45,19.658,160,160.25,"JNJ",2021-10-12,2023-01-20,0.032972,19.602,1.8452380952381,0.0471348321428571
"274",12.5,19.337,160,157.690002441406,"JNJ",2021-10-13,2023-01-20,0.032972,19.836,1.84126984126984,0.0471529047619048
"275",12.85,19.512,160,159.199996948242,"JNJ",2021-10-14,2023-01-20,0.032972,19.382,1.83730158730159,0.0471709773809524
"276",12.95,19.075,160,160.110000610352,"JNJ",2021-10-15,2023-01-20,0.032972,18.66,1.83333333333333,0.04718905
"277",12.5,19.223,160,160.119995117188,"JNJ",2021-10-18,2023-01-20,0.032972,19.334,1.82142857142857,0.0472432678571429
"278",14.15,19.313,160,160.119995117188,"JNJ",2021-10-19,2023-01-20,0.032972,19.089,1.81746031746032,0.0472613404761905
"279",14.04,18.867,160,163.869995117188,"JNJ",2021-10-20,2023-01-20,0.032972,19.068,1.81349206349206,0.0472794130952381
"280",13.61,19.248,160,163.779998779297,"JNJ",2021-10-21,2023-01-20,0.032972,18.827,1.80952380952381,0.0472974857142857
"281",13.9,19.026,160,163.399993896484,"JNJ",2021-10-22,2023-01-20,0.032972,18.86,1.80555555555556,0.0473155583333333
"282",14.1,19.175,160,164.080001831055,"JNJ",2021-10-25,2023-01-20,0.032972,18.968,1.79365079365079,0.0473697761904762
"283",15.22,19.368,160,164.080001831055,"JNJ",2021-10-26,2023-01-20,0.032972,19.283,1.78968253968254,0.0473878488095238
"284",13.93,19.343,160,165.75,"JNJ",2021-10-27,2023-01-20,0.032972,19.329,1.78571428571429,0.0474059214285714
"285",13.5,19.241,160,163.740005493164,"JNJ",2021-10-28,2023-01-20,0.032972,19.353,1.78174603174603,0.047423994047619
"286",13.35,18.773,160,162.850006103516,"JNJ",2021-10-29,2023-01-20,0.032972,18.983,1.77777777777778,0.0474420666666667
"287",13.85,19.279,160,163.020004272461,"JNJ",2021-11-01,2023-01-20,0.032963,19.292,1.76587301587302,0.0474962845238095
"288",15.6,19.326,160,165.589996337891,"JNJ",2021-11-02,2023-01-20,0.032963,19.184,1.76190476190476,0.0475143571428571
"289",14.55,19.347,160,165.059997558594,"JNJ",2021-11-03,2023-01-20,0.032963,19.046,1.75793650793651,0.0475324297619048
"290",13.4,18.838,160,164.600006103516,"JNJ",2021-11-04,2023-01-20,0.032963,18.749,1.75396825396825,0.0475505023809524
"291",13.45,19.615,160,163.429992675781,"JNJ",2021-11-05,2023-01-20,0.032963,19.285,1.75,0.047568575
"292",13.2,19.451,160,162.869995117188,"JNJ",2021-11-08,2023-01-20,0.032963,19.241,1.73809523809524,0.0476227928571429
"293",13.25,19.472,160,162.509994506836,"JNJ",2021-11-09,2023-01-20,0.032963,19.384,1.73412698412698,0.0476408654761905
"294",13.4,19.564,160,164.270004272461,"JNJ",2021-11-10,2023-01-20,0.032963,19.243,1.73015873015873,0.0476589380952381
"295",13.3,19.273,160,163.059997558594,"JNJ",2021-11-11,2023-01-20,0.032963,19.066,1.72619047619048,0.0476770107142857
"296",14.35,19.396,160,165.009994506836,"JNJ",2021-11-12,2023-01-20,0.032963,19.024,1.72222222222222,0.0476950833333333
"297",14.4,19.392,160,163.520004272461,"JNJ",2021-11-15,2023-01-20,0.032963,18.919,1.71031746031746,0.0477493011904762
"298",13.25,19.174,160,162.669998168945,"JNJ",2021-11-16,2023-01-20,0.032963,18.964,1.70634920634921,0.0477673738095238
"299",13,19.532,160,163.279998779297,"JNJ",2021-11-17,2023-01-20,0.032963,19.219,1.70238095238095,0.0477854464285714
"300",13,18.889,160,162.399993896484,"JNJ",2021-11-18,2023-01-20,0.032963,19.167,1.6984126984127,0.047803519047619
"301",13.2,19.128,160,162.889999389648,"JNJ",2021-11-19,2023-01-20,0.032963,19.144,1.69444444444444,0.0478215916666667
"302",12.18,20.522,160,159.699996948242,"JNJ",2021-11-22,2023-01-20,0.032963,19.348,1.68253968253968,0.0478758095238095
"303",12.8,19.739,160,NA,"JNJ",2021-11-23,2023-01-20,0.032963,19.767,1.67857142857143,0.0478938821428571
"304",12.7,19.905,160,160.240005493164,"JNJ",2021-11-24,2023-01-20,0.032963,19.72,1.67460317460317,0.0479119547619048
"305",12.7,20.849,160,159.199996948242,"JNJ",2021-11-26,2023-01-20,0.032963,20.617,1.66666666666667,0.0479481
"306",12.41,20.542,160,159.75,"JNJ",2021-11-29,2023-01-20,0.032963,20.03,1.6547619047619,0.0480023178571429
"307",11.85,21.322,160,155.929992675781,"JNJ",2021-11-30,2023-01-20,0.032963,21.215,1.65079365079365,0.0480203904761905
"308",12.68,20.643,160,158.080001831055,"JNJ",2021-12-01,2023-01-20,0.032963,21.831,1.6468253968254,0.0480384630952381
"309",12,22.012,160,157.089996337891,"JNJ",2021-12-02,2023-01-20,0.032963,21.884,1.64285714285714,0.0480565357142857
"310",13.5,22.552,160,159.380004882812,"JNJ",2021-12-03,2023-01-20,0.032963,21.655,1.63888888888889,0.0480746083333333
"311",15.29,21.51,160,162.940002441406,"JNJ",2021-12-06,2023-01-20,0.032963,21.501,1.62698412698413,0.0481288261904762
"312",14.5,21.488,160,163.360000610352,"JNJ",2021-12-07,2023-01-20,0.032963,20.148,1.62301587301587,0.0481468988095238
"313",14.98,21.473,160,164.339996337891,"JNJ",2021-12-08,2023-01-20,0.032963,21.137,1.61904761904762,0.0481649714285714
"314",16.15,21.807,160,165.899993896484,"JNJ",2021-12-09,2023-01-20,0.032963,20.847,1.61507936507937,0.048183044047619
"315",16.2,21.282,160,165.490005493164,"JNJ",2021-12-10,2023-01-20,0.032963,20.987,1.61111111111111,0.0482011166666667
"316",18.4,22.549,160,168.449996948242,"JNJ",2021-12-13,2023-01-20,0.032963,21.269,1.59920634920635,0.0482553345238095
"317",19.2,21.481,160,170.289993286133,"JNJ",2021-12-14,2023-01-20,0.032963,21.618,1.5952380952381,0.0482734071428571
"318",19.5,21.521,160,171.139999389648,"JNJ",2021-12-15,2023-01-20,0.032963,20.958,1.59126984126984,0.0482914797619048
"319",21.4,20.715,160,173.009994506836,"JNJ",2021-12-16,2023-01-20,0.032963,21.991,1.58730158730159,0.0483095523809524
"320",18.1,21.377,160,168.229995727539,"JNJ",2021-12-17,2023-01-20,0.032963,22.574,1.58333333333333,0.048327625
"321",18.1,22.846,160,167.75,"JNJ",2021-12-20,2023-01-20,0.032963,22.981,1.57142857142857,0.0483818428571429
"322",17.33,21.746,160,167.210006713867,"JNJ",2021-12-21,2023-01-20,0.032963,21.415,1.56746031746032,0.0483999154761905
"323",17.2,21.637,160,167.929992675781,"JNJ",2021-12-22,2023-01-20,0.032963,21.629,1.56349206349206,0.0484179880952381
"324",NA,20.923,160,168.25,"JNJ",2021-12-23,2023-01-20,0.032963,21.612,1.55952380952381,0.0484360607142857
"325",18.35,22.233,160,169.669998168945,"JNJ",2021-12-27,2023-01-20,0.032963,20.618,1.54365079365079,0.0485083511904762
"326",19.2,21.622,160,170.350006103516,"JNJ",2021-12-28,2023-01-20,0.032963,21.989,1.53968253968254,0.0485264238095238
"327",19.9,21.525,160,171.550003051758,"JNJ",2021-12-29,2023-01-20,0.032963,21.365,1.53571428571429,0.0485444964285714
"328",20.05,21.746,160,172.309997558594,"JNJ",2021-12-30,2023-01-20,0.032963,21.499,1.53174603174603,0.048562569047619
"329",19.9,21.31,160,171.070007324219,"JNJ",2021-12-31,2023-01-20,0.032963,20.052,1.52777777777778,0.0485806416666667
"330",18.5,21.241,160,171.539993286133,"JNJ",2022-01-03,2023-01-20,0.032963,21.17,1.51587301587302,0.0486348595238095
"331",19.2,21.366,160,171.080001831055,"JNJ",2022-01-04,2023-01-20,0.032963,20.823,1.51190476190476,0.0486529321428571
"332",20,21.052,160,172.220001220703,"JNJ",2022-01-05,2023-01-20,0.032963,21.122,1.50793650793651,0.0486710047619048
"333",19.92,21.498,160,171.630004882812,"JNJ",2022-01-06,2023-01-20,0.032963,21.444,1.50396825396825,0.0486890773809524
"334",20.75,21.665,160,173.949996948242,"JNJ",2022-01-07,2023-01-20,0.032963,21.32,1.5,0.04870715
"335",20.45,22.05,160,173.089996337891,"JNJ",2022-01-10,2023-01-20,0.032963,21.289,1.48809523809524,0.0487613678571429
"336",19,21.417,160,171.25,"JNJ",2022-01-11,2023-01-20,0.032963,21.118,1.48412698412698,0.0487794404761905
"337",NA,21.429,160,169.789993286133,"JNJ",2022-01-12,2023-01-20,0.032963,21.028,1.48015873015873,0.0487975130952381
"338",17.5,21.102,160,168.759994506836,"JNJ",2022-01-13,2023-01-20,0.032963,20.768,1.47619047619048,0.0488155857142857
"339",NA,20.95,160,167.839996337891,"JNJ",2022-01-14,2023-01-20,0.032963,21.291,1.47222222222222,0.0488336583333333
"340",16.4,21.353,160,167.100006103516,"JNJ",2022-01-18,2023-01-20,0.032963,21.156,1.45634920634921,0.0489059488095238
"341",16.6,21.69,160,166.580001831055,"JNJ",2022-01-19,2023-01-20,0.032963,23.089,1.45238095238095,0.0489240214285714
"342",16.06,21.759,160,165.25,"JNJ",2022-01-20,2023-01-20,0.032963,21.733,1.4484126984127,0.048942094047619
"343",17.15,22.285,160,164.869995117188,"JNJ",2022-01-21,2023-01-20,0.032963,21.879,1.44444444444444,0.0489601666666667
"344",13,23.054,160,162.970001220703,"JNJ",2022-01-24,2023-01-20,0.031609,21.132,1.43253968253968,0.0490143845238095
"345",14.4,22.218,160,167.630004882812,"JNJ",2022-01-25,2023-01-20,0.031609,22.447,1.42857142857143,0.0490324571428571
"346",17.95,23.608,160,168.380004882812,"JNJ",2022-01-26,2023-01-20,0.031609,22.086,1.42460317460317,0.0490505297619048
"347",19,22.922,160,170.589996337891,"JNJ",2022-01-27,2023-01-20,0.031609,22.521,1.42063492063492,0.0490686023809524
"348",19.1,22.687,160,171.789993286133,"JNJ",2022-01-28,2023-01-20,0.031609,22.082,1.41666666666667,0.049086675
"349",20,22.003,160,172.289993286133,"JNJ",2022-01-31,2023-01-20,0.031609,21.689,1.4047619047619,0.0491408928571429
"350",19.06,22.127,160,170.880004882812,"JNJ",2022-02-01,2023-01-20,0.031609,22.391,1.40079365079365,0.0491589654761905
"351",19.75,20.814,160,172.770004272461,"JNJ",2022-02-02,2023-01-20,0.031609,21.177,1.3968253968254,0.0491770380952381
"352",20.1,21.314,160,172.759994506836,"JNJ",2022-02-03,2023-01-20,0.031609,21.231,1.39285714285714,0.0491951107142857
"353",NA,21.366,160,171.630004882812,"JNJ",2022-02-04,2023-01-20,0.031609,21.161,1.38888888888889,0.0492131833333333
"354",18.85,21.039,160,171.059997558594,"JNJ",2022-02-07,2023-01-20,0.031609,20.4,1.37698412698413,0.0492674011904762
"355",18.4,21.085,160,171.509994506836,"JNJ",2022-02-08,2023-01-20,0.031609,20.359,1.37301587301587,0.0492854738095238
"356",18.45,20.958,160,171.490005493164,"JNJ",2022-02-09,2023-01-20,0.031609,21.008,1.36904761904762,0.0493035464285714
"357",NA,20.916,160,169.419998168945,"JNJ",2022-02-10,2023-01-20,0.031609,21.069,1.36507936507937,0.049321619047619
"358",17.3,21.287,160,167.710006713867,"JNJ",2022-02-11,2023-01-20,0.031609,22.649,1.36111111111111,0.0493396916666667
"359",14.98,21.806,160,165.600006103516,"JNJ",2022-02-14,2023-01-20,0.031609,21.504,1.34920634920635,0.0493939095238095
"360",NA,20.858,160,167.309997558594,"JNJ",2022-02-15,2023-01-20,0.031609,20.797,1.3452380952381,0.0494119821428571
"361",NA,20.926,160,167.210006713867,"JNJ",2022-02-16,2023-01-20,0.031609,21.436,1.34126984126984,0.0494300547619048
"362",15.45,20.895,160,166.190002441406,"JNJ",2022-02-17,2023-01-20,0.031609,21.765,1.33730158730159,0.0494481273809524
"363",14.2,21.458,160,163.360000610352,"JNJ",2022-02-18,2023-01-20,0.031609,21.638,1.33333333333333,0.0494662
"364",13.22,20.905,160,161.139999389648,"JNJ",2022-02-22,2023-01-20,0.030872,20.656,1.31746031746032,0.0495384904761905
"365",13.77,21.075,160,161.220001220703,"JNJ",2022-02-23,2023-01-20,0.030872,21.291,1.31349206349206,0.0495565630952381
"366",11.05,20.954,160,158.139999389648,"JNJ",2022-02-24,2023-01-20,0.030872,20.701,1.30952380952381,0.0495746357142857
"367",15.9,21.103,160,166,"JNJ",2022-02-25,2023-01-20,0.030872,21.142,1.30555555555556,0.0495927083333333
"368",13.92,20.822,160,164.570007324219,"JNJ",2022-02-28,2023-01-20,0.030872,20.822,1.29365079365079,0.0496469261904762
"369",14.35,21.974,160,164,"JNJ",2022-03-01,2023-01-20,0.030872,21.65,1.28968253968254,0.0496649988095238
"370",NA,20.855,160,166.039993286133,"JNJ",2022-03-02,2023-01-20,0.030872,21.27,1.28571428571429,0.0496830714285714
"371",NA,21.44,160,168.479995727539,"JNJ",2022-03-03,2023-01-20,0.030872,21.377,1.28174603174603,0.049701144047619
"372",18.05,22.065,160,169.479995727539,"JNJ",2022-03-04,2023-01-20,0.030872,21.74,1.27777777777778,0.0497192166666667
"373",20,23.104,160,172.210006713867,"JNJ",2022-03-07,2023-01-20,0.030872,22.414,1.26587301587302,0.0497734345238095
"374",19.42,22.126,160,168.720001220703,"JNJ",2022-03-08,2023-01-20,0.030872,22.823,1.26190476190476,0.0497915071428571
"375",17.88,22.035,160,169.360000610352,"JNJ",2022-03-09,2023-01-20,0.030872,21.772,1.25793650793651,0.0498095797619048
"376",NA,22.308,160,169.660003662109,"JNJ",2022-03-10,2023-01-20,0.030872,22.417,1.25396825396825,0.0498276523809524
"377",19.02,21.92,160,169.350006103516,"JNJ",2022-03-11,2023-01-20,0.030872,22.259,1.25,0.049845725
"378",20.7,22.749,160,171.690002441406,"JNJ",2022-03-14,2023-01-20,0.030872,21.864,1.23809523809524,0.0498999428571429
"379",22.2,22.956,160,176.139999389648,"JNJ",2022-03-15,2023-01-20,0.030872,23.149,1.23412698412698,0.0499180154761905
"380",22,22.644,160,174.520004272461,"JNJ",2022-03-16,2023-01-20,0.030872,22.649,1.23015873015873,0.0499360880952381
"381",22.6,22.702,160,176.800003051758,"JNJ",2022-03-17,2023-01-20,0.030872,22.674,1.22619047619048,0.0499541607142857
"382",NA,21.584,160,174.839996337891,"JNJ",2022-03-18,2023-01-20,0.030872,21.537,1.22222222222222,0.0499722333333333
"383",22.05,21.391,160,175.830001831055,"JNJ",2022-03-21,2023-01-20,0.029439,21.272,1.21031746031746,0.0500264511904762
"384",21,20.104,160,175,"JNJ",2022-03-22,2023-01-20,0.029439,21.426,1.20634920634921,0.0500445238095238
"385",21.3,21.204,160,174.339996337891,"JNJ",2022-03-23,2023-01-20,0.029439,21.842,1.20238095238095,0.0500625964285714
