,Unnamed: 0,call,put,strike,Share,symbol,trade date,exercise date,LIBOR Rate,Implied Volatility
282,282,15.22,19.368,160,164.0800018310547,JNJ,2021-10-26,2023-01-20,3.2972,19.283
283,283,13.93,19.343,160,165.75,JNJ,2021-10-27,2023-01-20,3.2972,19.329
284,284,13.5,19.241,160,163.74000549316406,JNJ,2021-10-28,2023-01-20,3.2972,19.353
285,285,13.35,18.773,160,162.85000610351562,JNJ,2021-10-29,2023-01-20,3.2972,18.983
286,286,13.85,19.279,160,163.02000427246094,JNJ,2021-11-01,2023-01-20,3.2963,19.292
287,287,15.6,19.326,160,165.58999633789062,JNJ,2021-11-02,2023-01-20,3.2963,19.184
288,288,14.55,19.347,160,165.05999755859375,JNJ,2021-11-03,2023-01-20,3.2963,19.046
289,289,13.4,18.838,160,164.60000610351562,JNJ,2021-11-04,2023-01-20,3.2963,18.749
290,290,13.45,19.615,160,163.42999267578125,JNJ,2021-11-05,2023-01-20,3.2963,19.285
291,291,13.2,19.451,160,162.8699951171875,JNJ,2021-11-08,2023-01-20,3.2963,19.241
292,292,13.25,19.472,160,162.50999450683594,JNJ,2021-11-09,2023-01-20,3.2963,19.384
293,293,13.4,19.564,160,164.27000427246094,JNJ,2021-11-10,2023-01-20,3.2963,19.243
294,294,13.3,19.273,160,163.05999755859375,JNJ,2021-11-11,2023-01-20,3.2963,19.066
295,295,14.35,19.396,160,165.00999450683594,JNJ,2021-11-12,2023-01-20,3.2963,19.024
296,296,14.4,19.392,160,163.52000427246094,JNJ,2021-11-15,2023-01-20,3.2963,18.919
297,297,13.25,19.174,160,162.6699981689453,JNJ,2021-11-16,2023-01-20,3.2963,18.964
298,298,13.0,19.532,160,163.27999877929688,JNJ,2021-11-17,2023-01-20,3.2963,19.219
299,299,13.0,18.889,160,162.39999389648438,JNJ,2021-11-18,2023-01-20,3.2963,19.167
300,300,13.2,19.128,160,162.88999938964844,JNJ,2021-11-19,2023-01-20,3.2963,19.144
301,301,12.18,20.522,160,159.6999969482422,JNJ,2021-11-22,2023-01-20,3.2963,19.348
302,302,12.8,19.739,160,,JNJ,2021-11-23,2023-01-20,3.2963,19.767
303,303,12.7,19.905,160,160.24000549316406,JNJ,2021-11-24,2023-01-20,3.2963,19.72
304,304,12.7,20.849,160,159.1999969482422,JNJ,2021-11-26,2023-01-20,3.2963,20.617
305,305,12.41,20.542,160,159.75,JNJ,2021-11-29,2023-01-20,3.2963,20.03
306,306,11.85,21.322,160,155.92999267578125,JNJ,2021-11-30,2023-01-20,3.2963,21.215
307,307,12.68,20.643,160,158.0800018310547,JNJ,2021-12-01,2023-01-20,3.2963,21.831
308,308,12.0,22.012,160,157.08999633789062,JNJ,2021-12-02,2023-01-20,3.2963,21.884
309,309,13.5,22.552,160,159.3800048828125,JNJ,2021-12-03,2023-01-20,3.2963,21.655
310,310,15.29,21.51,160,162.94000244140625,JNJ,2021-12-06,2023-01-20,3.2963,21.501
311,311,14.5,21.488,160,163.36000061035156,JNJ,2021-12-07,2023-01-20,3.2963,20.148
312,312,14.98,21.473,160,164.33999633789062,JNJ,2021-12-08,2023-01-20,3.2963,21.137
313,313,16.15,21.807,160,165.89999389648438,JNJ,2021-12-09,2023-01-20,3.2963,20.847
314,314,16.2,21.282,160,165.49000549316406,JNJ,2021-12-10,2023-01-20,3.2963,20.987
315,315,18.4,22.549,160,168.4499969482422,JNJ,2021-12-13,2023-01-20,3.2963,21.269
316,316,19.2,21.481,160,170.2899932861328,JNJ,2021-12-14,2023-01-20,3.2963,21.618
317,317,19.5,21.521,160,171.13999938964844,JNJ,2021-12-15,2023-01-20,3.2963,20.958
318,318,21.4,20.715,160,173.00999450683594,JNJ,2021-12-16,2023-01-20,3.2963,21.991
319,319,18.1,21.377,160,168.22999572753906,JNJ,2021-12-17,2023-01-20,3.2963,22.574
320,320,18.1,22.846,160,167.75,JNJ,2021-12-20,2023-01-20,3.2963,22.981
321,321,17.33,21.746,160,167.2100067138672,JNJ,2021-12-21,2023-01-20,3.2963,21.415
322,322,17.2,21.637,160,167.92999267578125,JNJ,2021-12-22,2023-01-20,3.2963,21.629
323,323,,20.923,160,168.25,JNJ,2021-12-23,2023-01-20,3.2963,21.612
324,324,18.35,22.233,160,169.6699981689453,JNJ,2021-12-27,2023-01-20,3.2963,20.618
325,325,19.2,21.622,160,170.35000610351562,JNJ,2021-12-28,2023-01-20,3.2963,21.989
326,326,19.9,21.525,160,171.5500030517578,JNJ,2021-12-29,2023-01-20,3.2963,21.365
327,327,20.05,21.746,160,172.30999755859375,JNJ,2021-12-30,2023-01-20,3.2963,21.499
328,328,19.9,21.31,160,171.07000732421875,JNJ,2021-12-31,2023-01-20,3.2963,20.052
329,329,18.5,21.241,160,171.5399932861328,JNJ,2022-01-03,2023-01-20,3.2963,21.17
330,330,19.2,21.366,160,171.0800018310547,JNJ,2022-01-04,2023-01-20,3.2963,20.823
331,331,20.0,21.052,160,172.22000122070312,JNJ,2022-01-05,2023-01-20,3.2963,21.122
332,332,19.92,21.498,160,171.6300048828125,JNJ,2022-01-06,2023-01-20,3.2963,21.444
333,333,20.75,21.665,160,173.9499969482422,JNJ,2022-01-07,2023-01-20,3.2963,21.32
334,334,20.45,22.05,160,173.08999633789062,JNJ,2022-01-10,2023-01-20,3.2963,21.289
335,335,19.0,21.417,160,171.25,JNJ,2022-01-11,2023-01-20,3.2963,21.118
336,336,,21.429,160,169.7899932861328,JNJ,2022-01-12,2023-01-20,3.2963,21.028
337,337,17.5,21.102,160,168.75999450683594,JNJ,2022-01-13,2023-01-20,3.2963,20.768
338,338,,20.95,160,167.83999633789062,JNJ,2022-01-14,2023-01-20,3.2963,21.291
339,339,16.4,21.353,160,167.10000610351562,JNJ,2022-01-18,2023-01-20,3.2963,21.156
340,340,16.6,21.69,160,166.5800018310547,JNJ,2022-01-19,2023-01-20,3.2963,23.089
341,341,16.06,21.759,160,165.25,JNJ,2022-01-20,2023-01-20,3.2963,21.733
342,342,17.15,22.285,160,164.8699951171875,JNJ,2022-01-21,2023-01-20,3.2963,21.879
343,343,13.0,23.054,160,162.97000122070312,JNJ,2022-01-24,2023-01-20,3.1609,21.132
344,344,14.4,22.218,160,167.6300048828125,JNJ,2022-01-25,2023-01-20,3.1609,22.447
345,345,17.95,23.608,160,168.3800048828125,JNJ,2022-01-26,2023-01-20,3.1609,22.086
346,346,19.0,22.922,160,170.58999633789062,JNJ,2022-01-27,2023-01-20,3.1609,22.521
347,347,19.1,22.687,160,171.7899932861328,JNJ,2022-01-28,2023-01-20,3.1609,22.082
348,348,20.0,22.003,160,172.2899932861328,JNJ,2022-01-31,2023-01-20,3.1609,21.689
349,349,19.06,22.127,160,170.8800048828125,JNJ,2022-02-01,2023-01-20,3.1609,22.391
350,350,19.75,20.814,160,172.77000427246094,JNJ,2022-02-02,2023-01-20,3.1609,21.177
351,351,20.1,21.314,160,172.75999450683594,JNJ,2022-02-03,2023-01-20,3.1609,21.231
352,352,,21.366,160,171.6300048828125,JNJ,2022-02-04,2023-01-20,3.1609,21.161
353,353,18.85,21.039,160,171.05999755859375,JNJ,2022-02-07,2023-01-20,3.1609,20.4
354,354,18.4,21.085,160,171.50999450683594,JNJ,2022-02-08,2023-01-20,3.1609,20.359
355,355,18.45,20.958,160,171.49000549316406,JNJ,2022-02-09,2023-01-20,3.1609,21.008
356,356,,20.916,160,169.4199981689453,JNJ,2022-02-10,2023-01-20,3.1609,21.069
357,357,17.3,21.287,160,167.7100067138672,JNJ,2022-02-11,2023-01-20,3.1609,22.649
358,358,14.98,21.806,160,165.60000610351562,JNJ,2022-02-14,2023-01-20,3.1609,21.504
359,359,,20.858,160,167.30999755859375,JNJ,2022-02-15,2023-01-20,3.1609,20.797
360,360,,20.926,160,167.2100067138672,JNJ,2022-02-16,2023-01-20,3.1609,21.436
361,361,15.45,20.895,160,166.19000244140625,JNJ,2022-02-17,2023-01-20,3.1609,21.765
362,362,14.2,21.458,160,163.36000061035156,JNJ,2022-02-18,2023-01-20,3.1609,21.638
363,363,13.22,20.905,160,161.13999938964844,JNJ,2022-02-22,2023-01-20,3.0872,20.656
364,364,13.77,21.075,160,161.22000122070312,JNJ,2022-02-23,2023-01-20,3.0872,21.291
365,365,11.05,20.954,160,158.13999938964844,JNJ,2022-02-24,2023-01-20,3.0872,20.701
366,366,15.9,21.103,160,166.0,JNJ,2022-02-25,2023-01-20,3.0872,21.142
367,367,13.92,20.822,160,164.57000732421875,JNJ,2022-02-28,2023-01-20,3.0872,20.822
368,368,14.35,21.974,160,164.0,JNJ,2022-03-01,2023-01-20,3.0872,21.65
369,369,,20.855,160,166.0399932861328,JNJ,2022-03-02,2023-01-20,3.0872,21.27
370,370,,21.44,160,168.47999572753906,JNJ,2022-03-03,2023-01-20,3.0872,21.377
371,371,18.05,22.065,160,169.47999572753906,JNJ,2022-03-04,2023-01-20,3.0872,21.74
372,372,20.0,23.104,160,172.2100067138672,JNJ,2022-03-07,2023-01-20,3.0872,22.414
373,373,19.42,22.126,160,168.72000122070312,JNJ,2022-03-08,2023-01-20,3.0872,22.823
374,374,17.88,22.035,160,169.36000061035156,JNJ,2022-03-09,2023-01-20,3.0872,21.772
375,375,,22.308,160,169.66000366210938,JNJ,2022-03-10,2023-01-20,3.0872,22.417
376,376,19.02,21.92,160,169.35000610351562,JNJ,2022-03-11,2023-01-20,3.0872,22.259
377,377,20.7,22.749,160,171.69000244140625,JNJ,2022-03-14,2023-01-20,3.0872,21.864
378,378,22.2,22.956,160,176.13999938964844,JNJ,2022-03-15,2023-01-20,3.0872,23.149
379,379,22.0,22.644,160,174.52000427246094,JNJ,2022-03-16,2023-01-20,3.0872,22.649
380,380,22.6,22.702,160,176.8000030517578,JNJ,2022-03-17,2023-01-20,3.0872,22.674
381,381,,21.584,160,174.83999633789062,JNJ,2022-03-18,2023-01-20,3.0872,21.537
382,382,22.05,21.391,160,175.8300018310547,JNJ,2022-03-21,2023-01-20,2.9439,21.272
383,383,21.0,20.104,160,175.0,JNJ,2022-03-22,2023-01-20,2.9439,21.426
384,384,21.3,21.204,160,174.33999633789062,JNJ,2022-03-23,2023-01-20,2.9439,21.842
385,385,,21.012,160,175.24000549316406,JNJ,2022-03-24,2023-01-20,2.9439,21.018
386,386,22.15,21.433,160,176.9199981689453,JNJ,2022-03-25,2023-01-20,2.9439,21.005
387,387,22.85,22.237,160,177.8300018310547,JNJ,2022-03-28,2023-01-20,2.9439,19.958
388,388,,20.61,160,177.8300018310547,JNJ,2022-03-29,2023-01-20,2.9439,21.34
389,389,24.0,20.986,160,177.74000549316406,JNJ,2022-03-30,2023-01-20,2.9439,20.411
390,390,24.32,19.862,160,179.58999633789062,JNJ,2022-03-31,2023-01-20,2.9439,22.987
391,391,23.3,20.801,160,177.22999572753906,JNJ,2022-04-01,2023-01-20,2.9439,20.675
392,392,22.07,20.419,160,176.47000122070312,JNJ,2022-04-04,2023-01-20,2.9439,21.369
393,393,23.95,20.566,160,176.47000122070312,JNJ,2022-04-05,2023-01-20,2.9439,20.856
394,394,25.85,21.946,160,177.61000061035156,JNJ,2022-04-06,2023-01-20,2.9439,21.241
395,395,26.8,22.778,160,182.22999572753903,JNJ,2022-04-07,2023-01-20,2.9439,22.227
396,396,27.5,22.495,160,181.75999450683597,JNJ,2022-04-08,2023-01-20,2.9439,23.142
397,397,25.7,22.051,160,179.83999633789062,JNJ,2022-04-11,2023-01-20,2.9439,22.718
398,398,,22.555,160,179.83999633789062,JNJ,2022-04-12,2023-01-20,2.9439,22.455
399,399,,22.523,160,179.89999389648438,JNJ,2022-04-13,2023-01-20,2.9439,22.017
400,400,25.79,22.119,160,180.66000366210935,JNJ,2022-04-14,2023-01-20,2.9439,22.254
401,401,23.89,22.768,160,177.66000366210938,JNJ,2022-04-18,2023-01-20,2.8005,21.811
402,402,27.6,22.514,160,177.66000366210938,JNJ,2022-04-19,2023-01-20,2.8005,22.227
403,403,28.02,22.744,160,183.0800018310547,JNJ,2022-04-20,2023-01-20,2.8005,22.255
404,404,27.5,23.071,160,183.88999938964844,JNJ,2022-04-21,2023-01-20,2.8005,22.672
405,405,,23.19,160,183.3600006103516,JNJ,2022-04-22,2023-01-20,2.8005,23.204
406,406,28.7,23.911,160,186.00999450683597,JNJ,2022-04-25,2023-01-20,2.8005,24.421
407,407,30.1,24.373,160,186.00999450683597,JNJ,2022-04-26,2023-01-20,2.8005,24.833
408,408,28.5,24.331,160,184.67999267578125,JNJ,2022-04-27,2023-01-20,2.8005,24.962
409,409,,24.295,160,182.1000061035156,JNJ,2022-04-28,2023-01-20,2.8005,24.721
410,410,26.85,24.464,160,183.4600067138672,JNJ,2022-04-29,2023-01-20,2.8005,25.239
411,411,,24.546,160,178.63999938964844,JNJ,2022-05-02,2023-01-20,2.8005,24.058
412,412,25.54,23.679,160,178.63999938964844,JNJ,2022-05-03,2023-01-20,2.8005,23.558
413,413,,23.031,160,178.2899932861328,JNJ,2022-05-04,2023-01-20,2.8005,23.301
414,414,22.5,24.22,160,180.1999969482422,JNJ,2022-05-05,2023-01-20,2.8005,23.322
415,415,22.05,23.916,160,176.75999450683594,JNJ,2022-05-06,2023-01-20,2.8005,23.884
416,416,23.85,24.867,160,177.3300018310547,JNJ,2022-05-09,2023-01-20,2.8005,24.325
417,417,,24.889,160,177.3300018310547,JNJ,2022-05-10,2023-01-20,2.8005,24.792
418,418,23.1,24.679,160,177.08999633789062,JNJ,2022-05-11,2023-01-20,2.8005,24.704
419,419,22.4,24.849,160,176.1300048828125,JNJ,2022-05-12,2023-01-20,2.8005,24.065
420,420,22.85,23.815,160,177.8699951171875,JNJ,2022-05-13,2023-01-20,2.8005,23.913
421,421,23.85,23.621,160,178.0800018310547,JNJ,2022-05-16,2023-01-20,2.5953,23.589
422,422,23.7,23.365,160,178.0800018310547,JNJ,2022-05-17,2023-01-20,2.5953,22.93
423,423,23.0,23.607,160,178.82000732421875,JNJ,2022-05-18,2023-01-20,2.5953,23.335
424,424,20.53,23.682,160,175.5,JNJ,2022-05-19,2023-01-20,2.5953,23.401
425,425,21.46,23.217,160,173.94000244140625,JNJ,2022-05-20,2023-01-20,2.5953,22.992
426,426,24.95,23.368,160,179.44000244140625,JNJ,2022-05-23,2023-01-20,2.5953,23.104
427,427,26.82,23.937,160,179.44000244140625,JNJ,2022-05-24,2023-01-20,2.5953,23.52
428,428,,23.442,160,181.3999938964844,JNJ,2022-05-25,2023-01-20,2.5953,23.305
429,429,,23.665,160,179.6199951171875,JNJ,2022-05-26,2023-01-20,2.5953,23.93
430,430,,23.69,160,179.4600067138672,JNJ,2022-05-27,2023-01-20,2.5953,23.357
431,431,,23.762,160,179.52999877929688,JNJ,2022-05-31,2023-01-20,2.5953,22.839
432,432,24.05,23.396,160,179.52999877929688,JNJ,2022-06-01,2023-01-20,2.5953,23.275
433,433,21.95,23.262,160,177.7100067138672,JNJ,2022-06-02,2023-01-20,2.5953,23.443
434,434,23.5,23.15,160,177.14999389648438,JNJ,2022-06-03,2023-01-20,2.5953,23.217
435,435,22.7,23.241,160,176.39999389648438,JNJ,2022-06-06,2023-01-20,2.5953,23.223
436,436,23.1,23.145,160,176.39999389648438,JNJ,2022-06-07,2023-01-20,2.5953,22.855
437,437,22.92,23.112,160,178.33999633789062,JNJ,2022-06-08,2023-01-20,2.5953,23.063
438,438,,22.974,160,177.27999877929688,JNJ,2022-06-09,2023-01-20,2.5953,23.195
439,439,19.8,23.2,160,173.7100067138672,JNJ,2022-06-10,2023-01-20,2.5953,23.087
440,440,18.7,23.897,160,170.80999755859375,JNJ,2022-06-13,2023-01-20,2.3001,23.419
441,441,16.68,23.766,160,170.80999755859375,JNJ,2022-06-14,2023-01-20,2.3001,23.655
442,442,,23.115,160,168.19000244140625,JNJ,2022-06-15,2023-01-20,2.3001,23.049
443,443,17.2,23.161,160,169.99000549316406,JNJ,2022-06-16,2023-01-20,2.3001,22.884
444,444,17.05,22.489,160,170.0800018310547,JNJ,2022-06-17,2023-01-20,2.3001,22.35
445,445,18.53,22.531,160,173.00999450683594,JNJ,2022-06-21,2023-01-20,2.3001,22.537
446,446,22.5,23.175,160,173.00999450683594,JNJ,2022-06-22,2023-01-20,2.3001,23.075
447,447,23.79,23.325,160,175.74000549316406,JNJ,2022-06-23,2023-01-20,2.3001,22.921
448,448,26.12,23.008,160,179.66000366210938,JNJ,2022-06-24,2023-01-20,2.3001,23.0
449,449,,22.858,160,182.1199951171875,JNJ,2022-06-27,2023-01-20,2.3001,23.098
450,450,,21.844,160,182.1199951171875,JNJ,2022-06-28,2023-01-20,2.3001,22.166
451,451,22.33,21.993,160,176.94000244140625,JNJ,2022-06-29,2023-01-20,2.3001,21.523
452,452,22.25,22.474,160,176.99000549316406,JNJ,2022-06-30,2023-01-20,2.3001,21.949
453,453,22.38,22.35,160,177.50999450683594,JNJ,2022-07-01,2023-01-20,2.3001,22.607
454,454,20.85,22.356,160,178.13999938964844,JNJ,2022-07-05,2023-01-20,2.3001,22.118
455,455,22.8,22.066,160,178.13999938964844,JNJ,2022-07-06,2023-01-20,2.3001,22.72
456,456,22.5,22.633,160,178.3000030517578,JNJ,2022-07-07,2023-01-20,2.3001,22.331
457,457,,22.308,160,178.5,JNJ,2022-07-08,2023-01-20,2.3001,22.173
458,458,22.5,22.462,160,178.35000610351562,JNJ,2022-07-11,2023-01-20,2.3001,22.254
459,459,,22.403,160,178.35000610351562,JNJ,2022-07-12,2023-01-20,2.3001,22.294
460,460,20.15,22.35,160,175.85000610351562,JNJ,2022-07-13,2023-01-20,2.3001,21.941
461,461,,22.208,160,175.44000244140625,JNJ,2022-07-14,2023-01-20,2.3001,21.995
462,462,21.45,21.695,160,175.67999267578125,JNJ,2022-07-15,2023-01-20,2.3001,21.507
463,463,,22.135,160,174.22999572753906,JNJ,2022-07-18,2023-01-20,2.3001,21.936
464,464,,22.065,160,174.22999572753906,JNJ,2022-07-19,2023-01-20,2.3001,21.416
465,465,16.25,22.135,160,171.69000244140625,JNJ,2022-07-20,2023-01-20,2.3001,21.868
466,466,,22.162,160,170.7100067138672,JNJ,2022-07-21,2023-01-20,2.3001,21.763
467,467,17.25,22.442,160,171.30999755859375,JNJ,2022-07-22,2023-01-20,2.3001,22.082
468,468,,22.405,160,172.4600067138672,JNJ,2022-07-25,2023-01-20,2.3001,22.283
469,469,18.65,22.356,160,172.4600067138672,JNJ,2022-07-26,2023-01-20,2.3001,22.185
470,470,17.48,21.679,160,173.67999267578125,JNJ,2022-07-27,2023-01-20,2.3001,21.567
471,471,19.95,21.301,160,173.1999969482422,JNJ,2022-07-28,2023-01-20,2.3001,21.373
472,472,18.62,21.389,160,174.1999969482422,JNJ,2022-07-29,2023-01-20,2.3001,21.363
473,473,,21.459,160,173.91000366210938,JNJ,2022-08-01,2023-01-20,2.3001,21.596
474,474,,21.605,160,173.91000366210938,JNJ,2022-08-02,2023-01-20,2.3001,21.856
475,475,18.15,21.367,160,172.9199981689453,JNJ,2022-08-03,2023-01-20,2.3001,21.67
476,476,16.98,21.613,160,174.58999633789062,JNJ,2022-08-04,2023-01-20,2.3001,21.615
477,477,,21.682,160,171.7899932861328,JNJ,2022-08-05,2023-01-20,2.3001,21.549
478,478,16.13,21.674,160,170.1999969482422,JNJ,2022-08-08,2023-01-20,2.3001,21.583
479,479,,21.596,160,170.1999969482422,JNJ,2022-08-09,2023-01-20,2.3001,21.259
480,480,15.33,21.165,160,170.17999267578125,JNJ,2022-08-10,2023-01-20,2.3001,21.23
481,481,13.55,21.383,160,170.6699981689453,JNJ,2022-08-11,2023-01-20,2.3001,21.14
482,482,12.25,20.817,160,167.13999938964844,JNJ,2022-08-12,2023-01-20,2.3001,20.245
483,483,11.52,20.81,160,166.08999633789062,JNJ,2022-08-15,2023-01-20,2.3001,20.088
484,484,13.25,20.595,160,166.08999633789062,JNJ,2022-08-16,2023-01-20,2.3001,20.113
485,485,,20.353,160,167.57000732421875,JNJ,2022-08-17,2023-01-20,2.3001,19.853
486,486,12.45,20.186,160,167.5800018310547,JNJ,2022-08-18,2023-01-20,2.3001,19.779
487,487,13.4,20.478,160,166.77000427246094,JNJ,2022-08-19,2023-01-20,2.3001,19.929
488,488,14.1,21.6,160,167.58999633789062,JNJ,2022-08-22,2023-01-20,2.3001,20.78
489,489,13.05,21.253,160,167.58999633789062,JNJ,2022-08-23,2023-01-20,2.3001,20.853
490,490,12.4,21.113,160,166.1300048828125,JNJ,2022-08-24,2023-01-20,2.3001,20.636
491,491,13.18,21.002,160,165.5800018310547,JNJ,2022-08-25,2023-01-20,2.3001,20.365
492,492,11.67,21.207,160,167.1300048828125,JNJ,2022-08-26,2023-01-20,2.3001,20.49
493,493,10.77,20.877,160,163.0,JNJ,2022-08-29,2023-01-20,2.3001,20.192
494,494,10.3,20.928,160,163.0,JNJ,2022-08-30,2023-01-20,2.3001,20.221
495,495,9.89,20.843,160,162.42999267578125,JNJ,2022-08-31,2023-01-20,2.3001,20.576
496,496,11.65,21.267,160,161.33999633789062,JNJ,2022-09-01,2023-01-20,2.3001,20.954
497,497,10.25,20.949,160,165.33999633789062,JNJ,2022-09-02,2023-01-20,2.3001,20.451
498,498,11.13,21.695,160,163.17999267578125,JNJ,2022-09-06,2023-01-20,2.3001,20.865
499,499,11.12,21.129,160,163.17999267578125,JNJ,2022-09-07,2023-01-20,2.3001,20.942
500,500,11.63,21.165,160,164.07000732421875,JNJ,2022-09-08,2023-01-20,2.3001,21.056
501,501,12.0,20.759,160,165.38999938964844,JNJ,2022-09-09,2023-01-20,2.3001,20.756
502,502,12.0,21.029,160,165.63999938964844,JNJ,2022-09-12,2023-01-20,2.3001,20.827
503,503,9.2,21.763,160,165.63999938964844,JNJ,2022-09-13,2023-01-20,2.3001,21.159
504,504,11.25,21.621,160,161.3300018310547,JNJ,2022-09-14,2023-01-20,2.3001,21.077
505,505,11.96,21.516,160,164.66000366210938,JNJ,2022-09-15,2023-01-20,2.3001,21.18
506,506,12.82,21.917,160,165.0800018310547,JNJ,2022-09-16,2023-01-20,2.3001,21.232
507,507,11.9,21.347,160,166.27999877929688,JNJ,2022-09-19,2023-01-20,2.3001,21.025
508,508,11.16,21.423,160,166.27999877929688,JNJ,2022-09-20,2023-01-20,2.3001,21.281
509,509,11.8,21.763,160,164.97000122070312,JNJ,2022-09-21,2023-01-20,2.3001,21.338
510,510,12.8,22.052,160,163.27999877929688,JNJ,2022-09-22,2023-01-20,2.3001,21.996
511,511,13.0,22.721,160,166.17999267578125,JNJ,2022-09-23,2023-01-20,2.3001,22.595
512,512,12.0,23.403,160,165.6999969482422,JNJ,2022-09-26,2023-01-20,2.3001,23.728
513,513,11.75,23.725,160,165.6999969482422,JNJ,2022-09-27,2023-01-20,2.3001,24.006
514,514,13.1,23.269,160,164.94000244140625,JNJ,2022-09-28,2023-01-20,2.3001,23.445
515,515,,24.029,160,166.36000061035156,JNJ,2022-09-29,2023-01-20,2.3001,23.529
516,516,11.45,23.442,160,164.52999877929688,JNJ,2022-09-30,2023-01-20,2.3001,23.448
517,517,9.32,23.151,160,163.1999969482422,JNJ,2022-10-03,2023-01-20,2.3001,22.555
518,518,10.15,22.309,160,163.1999969482422,JNJ,2022-10-04,2023-01-20,2.3001,22.131
519,519,,22.172,160,165.6199951171875,JNJ,2022-10-05,2023-01-20,2.3001,22.068
520,520,9.2,21.913,160,165.11000061035156,JNJ,2022-10-06,2023-01-20,2.3001,21.777
521,521,7.9,22.065,160,161.91000366210938,JNJ,2022-10-07,2023-01-20,2.3001,21.703
522,522,7.8,21.905,160,160.41000366210938,JNJ,2022-10-10,2023-01-20,2.3001,21.814
523,523,9.3,22.72,160,160.41000366210938,JNJ,2022-10-11,2023-01-20,2.3001,22.28
524,524,12.89,19.007,175,165.8000030517578,JNJ,2021-09-13,2024-01-19,,18.626
525,525,12.72,18.681,175,165.8000030517578,JNJ,2021-09-14,2024-01-19,,18.657
526,526,,18.99,175,164.8000030517578,JNJ,2021-09-15,2024-01-19,,19.238
527,527,,19.162,175,165.4199981689453,JNJ,2021-09-16,2024-01-19,,18.462
528,528,12.6,19.125,175,165.22000122070312,JNJ,2021-09-17,2024-01-19,,18.593
529,529,14.05,19.577,175,163.80999755859375,JNJ,2021-09-20,2024-01-19,,18.678
530,530,,19.072,175,163.80999755859375,JNJ,2021-09-21,2024-01-19,,19.015
531,531,,18.98,175,164.52999877929688,JNJ,2021-09-22,2024-01-19,,19.043
532,532,12.93,19.059,175,163.92999267578125,JNJ,2021-09-23,2024-01-19,,19.207
533,533,,18.898,175,164.86000061035156,JNJ,2021-09-24,2024-01-19,,18.875
534,534,,19.135,175,163.1699981689453,JNJ,2021-09-27,2024-01-19,,18.666
535,535,,19.223,175,163.1699981689453,JNJ,2021-09-28,2024-01-19,,18.632
536,536,,19.121,175,162.80999755859375,JNJ,2021-09-29,2024-01-19,,19.38
537,537,,18.967,175,164.02000427246094,JNJ,2021-09-30,2024-01-19,,19.973
538,538,11.0,19.038,175,161.5,JNJ,2021-10-01,2024-01-19,,18.538
539,539,,19.039,175,159.22000122070312,JNJ,2021-10-04,2024-01-19,,18.891
540,540,,19.094,175,159.22000122070312,JNJ,2021-10-05,2024-01-19,,18.567
541,541,,19.1,175,159.5800018310547,JNJ,2021-10-06,2024-01-19,,18.678
542,542,,18.396,175,159.91000366210938,JNJ,2021-10-07,2024-01-19,,18.566
543,543,10.85,18.596,175,161.33999633789062,JNJ,2021-10-08,2024-01-19,,18.01
544,544,,17.753,175,160.25,JNJ,2021-10-11,2024-01-19,,18.536
545,545,,18.896,175,160.25,JNJ,2021-10-12,2024-01-19,,18.059
546,546,,18.984,175,157.69000244140625,JNJ,2021-10-13,2024-01-19,,18.591
547,547,,18.847,175,159.1999969482422,JNJ,2021-10-14,2024-01-19,,18.232
548,548,10.8,18.857,175,160.11000061035156,JNJ,2021-10-15,2024-01-19,,18.103
549,549,10.0,18.555,175,160.1199951171875,JNJ,2021-10-18,2024-01-19,,18.059
550,550,,18.772,175,160.1199951171875,JNJ,2021-10-19,2024-01-19,,18.057
551,551,,18.115,175,163.8699951171875,JNJ,2021-10-20,2024-01-19,,17.807
552,552,11.0,18.112,175,163.77999877929688,JNJ,2021-10-21,2024-01-19,,18.045
553,553,,17.926,175,163.39999389648438,JNJ,2021-10-22,2024-01-19,,17.349
554,554,,18.319,175,164.0800018310547,JNJ,2021-10-25,2024-01-19,,17.783
555,555,12.05,18.323,175,164.0800018310547,JNJ,2021-10-26,2024-01-19,,18.034
556,556,,18.212,175,165.75,JNJ,2021-10-27,2024-01-19,,17.826
557,557,,18.047,175,163.74000549316406,JNJ,2021-10-28,2024-01-19,,17.796
